x,y
10,0.00323009999920032
11,0.002661100001205341
12,0.005967200000668527
13,0.004757799999424606
14,0.008825400000205263
15,0.008337900000697118
16,0.003963700000895187
17,0.002314900000783382
18,0.006569299999682698
19,0.00594230000024254
20,0.012304199999562115
21,0.00994900000114285
22,0.007482999999410822
23,0.007956100000228616
24,0.011086499998782529
25,0.0203378000005614
26,0.022044400000595488
27,0.016496600001119077
28,0.019116700001177378
29,0.021193700000367244
30,0.0352110999992874
31,0.024587899999460205
32,0.04672570000002452
33,0.042688200001066434
34,0.050483900000472204
35,0.037735599998995895
36,0.0499469999995199
37,0.04516979999971227
38,0.05653789999996661
39,0.05211050000070827
40,0.048395600000731065
41,0.03690699999970093
42,0.033459899999797926
43,0.060575699999390054
44,0.03145369999947434
45,0.04939809999996214
46,0.0840542000005371
47,0.07991509999919799
48,0.05739940000057686
49,0.06558279999990191
50,0.1244992000010825
51,0.058966299999156035
52,0.06844179999825428
53,0.049782199999754084
54,0.0660637000000861
55,0.06857820000004722
56,0.09808700000030512
57,0.14531170000009297
58,0.1848755999999412
59,0.15475139999944076
60,0.1550413999993907
61,0.1573843999995006
62,0.15375459999995655
63,0.19078330000047572
64,0.1691140999992058
65,0.17432969999936176
66,0.13601100000050792
67,0.13405090000014752
68,0.09334160000071279
69,0.10170829999879061
70,0.12106710000080056
71,0.10744160000103875
72,0.127281099999891
73,0.13103330000012647
74,0.12225609999950393
75,0.1449551000005158
76,0.10996439999871654
77,0.13902039999993576
78,0.1393153999997594
79,0.16287319999901229
80,0.2195811000001413
81,0.201513400001204
82,0.1845735999995668
83,0.14643539999997301
84,0.16402949999974226
85,0.1479732999996486
86,0.14466989999891666
87,0.1583613000002515
88,0.17419510000036098
89,0.21966020000036224
90,0.15108200000031502
91,0.1853542999997444
92,0.1963847999995778
93,0.21812709999903745
94,0.20608460000039486
95,0.18642029999864462
96,0.18330620000051567
97,0.2309067000005598
98,0.23445919999903708
99,0.18305730000065523
100,0.23846120000052906
101,0.24417019999964396
102,0.2911365999989357
103,0.363693899998907
104,0.2451697000014974
105,0.3920141999988118
106,0.39183410000077856
107,0.2578343000004679
108,0.3545696000001044
109,0.4128719000000274
110,0.2614157999996678
111,0.3693999999995867
112,0.23776509999879636
113,0.28366940000159957
114,0.2522997000014584
115,0.2642465999997512
116,0.2873280000003433
117,0.32463110000026063
118,0.3455904999991617
119,0.3126667999986239
120,0.5656321000005846
121,0.49359329999970214
122,0.3829760999997234
123,0.3180214000003616
124,0.3281843000004301
125,0.3936993999996048
126,0.33106709999992745
127,0.3764300999991974
128,0.4637483999995311
129,0.46616890000041167
130,0.4556720000000496
131,0.32134399999995367
132,0.43640660000164644
133,0.3939343000001827
134,0.47437150000041584
135,0.5167679000005592
136,0.5167056999998749
137,0.46640320000005886
138,0.5191642999998294
139,0.5239510999999766
140,0.4962116999995487
141,0.47090270000080636
142,0.44249049999962153
143,0.477174700001342
144,0.48262220000106026
145,0.5444526999999653
146,0.4936505000005127
147,0.5628901999989466
148,0.46092029999999795
149,0.4964785000011034
150,0.8070088000004034
151,0.46733150000000023
152,0.43548849999933736
153,0.40346260000114853
154,0.4967311000000336
155,0.47403940000003786
156,0.48477880000064033
157,0.49537400000008347
158,0.5276911000000837
159,0.5208982000003743
160,0.5469963999985339
161,0.5432706000010512
162,0.5762106999991374
163,0.5196947000004002
164,0.5383201999993616
165,0.6305675000003248
166,0.6534437999998772
167,0.6421119999995426
168,0.5457678000002488
169,0.5794475999991846
170,0.7381041000007826
171,0.7941522000000987
172,0.6925668999992922
173,0.8146904000004724
174,1.154071599999952
175,0.6770748000017193
176,0.7116159999986849
177,0.8877828999993653
178,0.7205857000008109
179,0.763820999998643
180,0.9044749000004231
181,0.8742588999994041
182,1.0156973999983165
183,0.7154245000001538
184,0.8938415000011446
185,0.8768347000004724
186,0.8965231999991374
187,0.8766209999994317
188,0.8587412999986554
189,0.8432815999985905
190,1.0154026000000158
191,0.6832596999993257
192,0.9239024999988033
193,0.7366213999994216
194,0.7586516999999731
195,0.806860400000005
196,0.7546959999999672
197,0.7242105999994237
198,0.7281352000009065
199,0.8305023000011715
200,0.8267571000014868
201,0.8013590999998996
202,0.8462806999996246
203,0.7908852999989904
204,0.7649756000009802
205,0.8158982000004471
206,1.521110799998496
207,1.2190109999992274
208,1.0044713000006595
209,0.9840134000005492
210,1.0477081999997608
211,1.0817827000009856
212,1.08815709999908
213,1.0230628999997862
214,1.170535999999629
215,1.2616660000003321
216,1.016795199999251
217,0.9663492999989103
218,0.9358871999993426
219,1.6151358999995864
220,1.0463846999991802
221,0.9598184000005858
222,1.0853000999995857
223,0.9691129999991972
224,0.9675186999993457
225,1.007870700001149
226,0.9742000000005646
227,1.2044359000010445
228,1.3275033999998413
229,1.0295476999999664
230,1.0102110000007087
231,1.1124368000000686
232,1.7125512000002345
233,1.2315058999993198
234,1.345243499999924
235,1.0576947999998083
236,1.3406587000008585
237,1.4371541000000434
238,1.4189485999995668
239,1.34808079999857
240,1.390321999999287
241,1.2307176999984222
242,1.5182105000003503
243,1.451422600001024
244,1.1985836000003474
245,1.2651103000007424
246,1.1518426000002364
247,1.2306893999993918
248,1.195379700000558
249,1.4265130999992834
250,1.424124600000141
251,1.4033858999991935
252,1.4856787999997323
253,1.6465860999996949
254,1.4789608999999473
255,1.6418843999999808
256,1.546781099999862
257,1.6999845999998797
258,1.6969300000000658
259,1.4607883999997284
260,1.3433462999983021
261,1.4754761999993207
262,1.8393675000006624
263,1.3862004000002344
264,1.536039399999936
265,1.397870900000271
266,1.4301424999994197
267,1.4567325999996683
268,1.5651307000007364
269,1.6969245999989653
270,1.434207600001173
271,2.193476799999189
272,1.431942799999888
273,1.5145320999999967
274,1.4939573999999993
275,1.491908500000136
276,1.8359078000012232
277,1.8325673999988794
278,1.4555606999983866
279,1.5394273999991128
280,2.062927999999374
281,1.550462499999412
282,1.605088700000124
283,1.466374800000267
284,1.5568411000003834
285,1.5797182000005705
286,1.663733700001103
287,1.782499099999768
288,2.058445800001209
289,1.679218299999775
290,1.7749973999998474
291,1.7244234000008873
292,1.5967074999989563
293,1.8851622999991378
294,1.5700624999990396
295,1.6192762999999104
296,1.697855599999457
297,2.2329943000004278
298,1.8309442000008858
299,1.7175793999995221
300,1.7514219000004232
301,1.91795650000131
302,2.1163587999999436
303,1.8961381999997684
304,2.3382787000009557
305,1.900330299999041
306,1.9346328999999969
307,2.0977373999994597
308,2.1492185999995854
309,1.8938554000014847
310,2.0734972000009293
311,2.262844799999584
312,1.9856600999992224
313,1.9635428000001411
314,1.962619199999608
315,1.925645400000576
316,1.9920296000000235
317,2.3357340000002296
318,2.122278999999253
319,2.197402499999953
320,2.027150599999004
321,2.373981599999752
322,2.1150013000005856
323,2.1318160999999236
324,2.6299688999988575
325,2.237254899999243
326,2.1027950000006967
327,2.2024476999995386
328,2.179084299999886
329,2.3646884000008868
330,2.699642199999289
331,2.210721999999805
332,2.1544076000009227
333,2.1265366000006907
334,2.6183256000003894
335,2.3283910999998625
336,2.8647915000001376
337,2.4108598999991955
338,2.3132870999997976
339,2.279573799998616
340,2.7985595999998623
341,2.4795699000005698
342,2.642320300001302
343,2.3427178999991156
344,2.491122599998562
345,2.6100845000000845
346,2.587058099999922
347,2.870122000000265
348,2.544895199998791
349,2.4388926000010542
350,2.4366750000008324
351,2.3964408000010735
352,2.4822007000002486
353,2.7230845000012778
354,2.6632287000011274
355,2.724986400000489
356,2.8950021999989985
357,2.723503899998832
358,3.236383100000239
359,2.729412599999705
360,2.631970700000238
361,3.096961500001271
362,2.7864112999995996
363,2.9543975999986287
364,2.8234336000004987
365,2.7132796999994753
366,2.6862001000008604
367,2.7726520000014716
368,3.132912099999885
369,2.8911960999994335
370,3.1272349000009854
371,3.279661500000657
372,3.1580554000011034
373,3.268234699999084
374,2.80625499999951
375,2.749067599999762
376,3.1822205999997095
377,2.8923052999998617
378,3.271904799999902
379,3.0254525000000285
380,2.9632679000005737
381,3.045863499999541
382,3.0226497999992716
383,3.3546099000013783
384,3.052688499999931
385,3.0545599999986734
386,2.99907820000044
387,3.6472364000001107
388,3.0117049000000407
389,3.3717221999995672
390,3.4503487999991194
391,3.6267079999997804
392,3.0318616000004113
393,3.1503155999998853
394,3.33010749999994
395,3.699153400000796
396,3.38396769999963
397,3.4256982000006246
398,3.2385862000010093
399,3.5538240000005317
400,4.525908800000252
401,3.7057882999997673
402,3.7766186999997444
403,4.200894999999946
404,3.4154778999982227
405,3.693551500000467
406,3.822657300001083
407,3.5377090999991196
408,3.412689800001317
409,3.711313900001187
410,3.5435572000005777
411,3.8790363000007346
412,3.4855645000006916
413,3.6165141000001313
414,4.28322769999977
415,3.6935329000007187
416,3.648509300001024
417,3.939612500000294
418,4.014751900000192
419,3.567423399999825
420,3.648781300000337
421,3.8536800000001676
422,3.9734599999992497
423,3.422257400001399
424,3.797434500000236
425,3.8684593999987555
426,4.036234999999579
427,3.76902599999994
428,3.703014200000325
429,4.11637299999893
430,3.7644108999993477
431,3.722365499999796
432,3.887848499998654
433,4.320977600000333
434,4.875981899998806
435,4.381824699999925
436,5.068542200000593
437,3.7823734000012337
438,3.8079489000010653
439,4.460437300000194
440,5.1533631999991485
441,4.760984299999109
442,4.831681699999535
443,4.978818400000819
444,4.664167400000224
445,4.286564399999406
446,4.104985300000408
447,4.286829100001341
448,4.063129999998637
449,4.334271399999125
450,3.9501665999996476
451,4.230666599998585
452,4.605771499998809
453,4.137918599999466
454,4.793597099998806
455,4.223051200000555
456,4.664866699999038
457,4.597365100000388
458,4.246687100001509
459,4.411457400001382
460,4.074894600000334
461,4.506833200000983
462,4.661534799999572
463,4.441745800000717
464,4.8038816999996925
465,4.765357199999926
466,4.235096700000213
467,4.7582720999998855
468,4.974255400000402
469,4.54131629999938
470,4.696014399998603
471,4.263351400000829
472,4.856647700000394
473,6.0113776000016514
474,5.56572210000013
475,5.033957699999519
476,5.216833399999814
477,5.044641899999988
478,4.680160600000818
479,4.8564406000004965
480,5.219934899998407
481,4.441776900001059
482,5.174444200001744
483,5.463478199999372
484,5.546311900001456
485,5.585733900001287
486,5.00821519999954
487,4.8557796999994025
488,5.687993400000778
489,4.724710099999356
490,5.563163999999233
491,5.627048800000921
492,5.058168699999442
493,4.95384279999962
494,5.123088099999222
495,5.259031899999172
496,5.52922480000052
497,5.010972199999742
498,5.157396900000094
499,5.632325099999434
500,5.105026299999736
501,5.480753400001049
502,5.664245100000699
503,5.274903300000005
504,5.5884155000003375
505,5.150364499999341
506,4.964176499999667
507,5.626780499998858
508,5.219939600001453
509,5.715766500001337
510,5.6932443999994575
511,6.386099999999715
512,6.097459299999173
513,5.944438500000615
514,7.892375600000378
515,6.537262199999532
516,5.917914400000882
517,5.643807500000548
518,5.906298099998821
519,6.105324800000744
520,5.732395199998791
521,6.31945369999994
522,5.744491699999344
523,6.20400619999964
524,6.479398900000888
525,5.88495630000034
526,6.749985899999956
527,5.987355600000228
528,6.13121510000019
529,5.938826800000243
530,6.251108300000851
531,6.111320500000147
532,6.116320799999812
533,6.539684600000328
534,6.29891889999999
535,6.873986099999456
536,6.371271300000444
537,6.683887600000162
538,6.010279400001309
539,7.027172000000064
540,6.090084499999648
541,6.258700000000317
542,6.731212799999412
543,6.232957599999281
544,6.790237400000478
545,6.64425090000077
546,6.810702499999024
547,6.432219999998779
548,6.510549299999184
549,6.386287499999526
550,7.047252899999876
551,6.210578000000169
552,6.295470600000044
553,7.02901380000003
554,6.749816699999428
555,6.917610000000423
556,7.037321599998904
557,7.705709800000477
558,7.005925500001467
559,6.569404700001542
560,6.647226299999602
561,6.546656800001074
562,6.182096800001091
563,6.622248499999841
564,6.216866700000537
565,6.710018800000398
566,7.011940200000026
567,7.699946400000044
568,6.522176200000104
569,7.353731299999708
570,6.727367899999081
571,8.81326220000119
572,7.215291700000307
573,8.86070749999999
574,9.497016499999518
575,9.047168600000077
576,6.949788900001295
577,6.9907791999994515
578,6.768702699999267
579,6.9617964000008214
580,6.766168600001038
581,7.173365799999374
582,6.6916545999993104
583,6.8861567999992985
584,6.762249499999598
585,6.97875280000153
586,7.145848699999988
587,7.129396899999847
588,7.161404099999345
589,6.780770200000916
590,7.2087403000005
591,7.299423700000261
592,7.193036200000279
593,7.322589199999129
594,7.233501599999727
595,7.163373400000637
596,7.3109684999999445
597,7.5901731999983895
598,7.307335699999385
599,7.265911200000119
600,7.431748900000457
601,7.465134699999908
602,7.341859699999986
603,7.704715599998963
604,7.6802055000007385
605,7.442319299998417
606,7.175650000001042
607,7.60107059999973
608,7.657535399999688
609,7.792689700001574
610,8.169806399999288
611,7.689282999999705
612,7.556938800000353
613,7.655318499999339
614,7.365133999999671
615,7.7869468000008055
616,8.217926299999817
617,7.911109300001044
618,7.679777000001195
619,7.98342170000069
620,7.958658699999432
621,8.648423900000125
622,7.879307600000175
623,7.9074731999990036
624,7.688460400000622
625,7.816060499999367
626,8.05836459999955
627,8.255890399999771
628,8.19560730000012
629,8.224956800000655
630,7.78158380000059
631,7.788477400001284
632,7.944256000000678
633,8.005785199999082
634,8.323336200000995
635,8.431311200001801
636,8.21621899999991
637,8.403277200000957
638,7.943809399999736
639,8.549787800000558
640,8.463866500000222
641,8.81774569999834
642,8.577845100000559
643,8.640518599999268
644,8.426929700000983
645,8.495752900000298
646,8.5878485000012
647,8.67660259999866
648,8.267045299999154
649,8.643211900000097
650,8.18004850000034
651,8.724011299998892
652,9.042324199999712
653,8.664573399999426
654,8.621479800000088
655,8.830401100000017
656,9.480920400001196
657,8.578188299999965
658,8.872497199999998
659,9.057754999999815
660,8.867428600000494
661,9.126586899999893
662,9.14321899999959
663,8.785033300000578
664,9.044359199999235
665,9.066695600000457
666,11.77454360000047
667,10.210183600000164
668,9.044082800000979
669,9.023072800000591
670,8.907277199999953
671,9.159290300000066
672,9.144730699999855
673,9.380084000000352
674,9.599665599998843
675,9.231739700000617
676,8.971383800000694
677,9.208687000000282
678,9.659324400001424
679,9.246587899999213
680,9.654953700000988
681,9.417729900000268
682,8.945158599999559
683,9.364755699998568
684,9.56216510000013
685,9.816715800001475
686,9.565236899999945
687,9.817562300000645
688,9.347451899999214
689,9.924834899999041
690,9.723801499998444
691,10.099323700000241
692,9.833110499999748
693,9.84755799999948
694,9.744713300000512
695,9.719253499999468
696,9.58220910000091
697,11.583223600000565
698,9.953315699998711
699,10.151283900000635
700,9.614012100000764
701,10.4439184999992
702,10.187887300000511
703,10.203648799999428
704,9.811069400000633
705,10.289611300000615
706,9.946396800000002
707,10.563499200001388
708,9.8686103
709,9.880108499999551
710,10.523495900000853
711,10.153615699999136
712,10.178392699999677
713,10.214699199999814
714,10.42718860000059
715,10.15681819999918
716,10.175920900001074
717,9.978190999998333
718,10.111601500000688
719,10.594757400000162
720,10.437589600000138
721,10.369157299999642
722,10.656549199999063
723,10.150005999999848
724,10.566216699999131
725,11.082943800000066
726,11.19899439999972
727,11.071333900001264
728,10.688061699998798
729,11.141110499998831
730,10.770245199999408
731,11.052000100000441
732,10.337514200000442
733,11.110029599998597
734,10.671455300000162
735,10.917419399998835
736,11.279019600000538
737,11.19561099999919
738,11.1245416999991
739,10.839219999999841
740,11.055255400000533
741,11.286939900001016
742,11.120593600000575
743,11.316297199999099
744,11.029401700001472
745,11.127684999999474
746,11.063981100000092
747,11.71864690000075
748,11.051827199999025
749,11.313459900000453
750,11.449318400000266
751,11.509683600001154
752,11.657376799999838
753,11.691928899999766
754,11.56816070000059
755,11.743275199998607
756,11.581518400000277
757,11.249526900001001
758,11.41688510000131
759,11.593561900001077
760,11.794923800000106
761,12.607430000000022
762,12.753907000000254
763,12.38763409999956
764,11.667800400000488
765,11.799890100000994
766,12.08079809999981
767,12.266588700000284
768,11.845591600000262
769,11.703536000000895
770,11.811023499998555
771,12.239736499999708
772,11.870111400001406
773,12.074122500000158
774,12.227860599999985
775,12.64902660000007
776,13.011916599998585
777,12.436070200001268
778,12.366103099999236
779,12.557619999999588
780,12.11782470000071
781,13.156948299998476
782,13.5623142000004
783,12.698059100001046
784,12.967372400000386
785,12.908128799999758
786,14.857371199999761
787,12.939076900000146
788,12.483289899999363
789,12.879394100000354
790,12.636176600000908
791,13.13907879999897
792,12.649828499999785
793,13.01095340000029
794,13.892318899999736
795,13.71048300000075
796,12.779289099999005
797,12.522544800000105
798,13.336170200000197
799,13.175654299999223
800,13.380186100001083
801,13.018194799999037
802,12.963942499998666
803,13.415277199999764
804,13.132213900000352
805,13.071369400000549
806,13.331990399999995
807,13.351916800000254
808,13.54559209999934
809,13.296452800001134
810,13.362250799998947
811,14.15830889999961
812,14.257892400000856
813,13.757987299999513
814,13.662403899999845
815,13.521254299999782
816,13.809047999999166
817,14.144665499999974
818,15.075471000000107
819,16.065772200001447
820,16.0213748999995
821,13.78316629999972
822,13.676283599999806
823,13.996588399999382
824,14.051043800000116
825,13.827822500001275
826,14.281875999999102
827,13.967932100000326
828,14.550820000000385
829,16.051860300000044
830,16.396018400000685
831,18.15442179999991
832,18.86211530000037
833,17.97912659999929
834,15.849804200001017
835,16.124307699999918
836,15.000566000000617
837,14.788949899999352
838,15.010135700000319
839,14.87465759999941
840,15.089174900000216
841,14.430183899999975
842,14.65634140000111
843,14.803721300000689
844,14.872331499998836
845,15.113679399999455
846,14.682198300000891
847,15.046172800000932
848,15.288453500001197
849,15.333943600000566
850,14.584816100001262
851,15.716606299998602
852,14.959569099999499
853,15.435211900001377
854,15.892361100000926
855,15.434371100000135
856,15.415272100000948
857,15.38193179999871
858,15.186248500000147
859,15.3887792000005
860,15.487395500000275
861,15.733388199998444
862,15.36742410000079
863,15.71733310000127
864,16.02984380000089
865,15.40937059999851
866,15.687844000000041
867,15.555325799999991
868,15.944553500001348
869,15.6483371000013
870,16.770517299999483
871,16.570424899999125
872,16.123995100000684
873,15.768897500000094
874,15.798395800000435
875,16.39516259999982
876,16.009402599998793
877,16.212820800001282
878,16.24468590000106
879,15.918356899999708
880,15.948776200000793
881,16.24352379999982
882,16.46019829999932
883,15.836385300000984
884,16.30333040000005
885,16.616910099999586
886,15.760700700000598
887,16.725763399999778
888,16.054736399999456
889,16.474576100001286
890,17.492044000000533
891,16.72902310000063
892,16.49363380000068
893,17.196515499999805
894,16.40525239999988
895,16.60781289999977
896,17.325215999999273
897,16.99440549999963
898,16.600508899999113
899,16.89062080000076
900,17.679726100001062
901,17.24152259999937
902,16.406683400000475
903,17.05294640000102
904,16.779559399999926
905,17.11247199999889
906,17.38242839999839
907,17.397693099999742
908,17.124195499998677
909,16.495219299999007
910,17.85288480000054
911,17.274164700000256
912,17.6497961999994
913,17.571275599999353
914,18.5775631000015
915,18.591361299999335
916,17.188564099998985
917,17.71266099999957
918,17.81074130000161
919,18.236880599999495
920,17.930118100000982
921,18.100508499999705
922,18.325818499999514
923,17.604246999999305
924,19.108286700000463
925,17.775196900000083
926,18.05504099999962
927,17.83379369999966
928,17.88831670000036
929,17.84911739999916
930,18.943271399999503
931,18.132646300000488
932,18.187658699998792
933,18.26057159999982
934,18.218493499998658
935,18.13514800000121
936,19.022970899999564
937,18.56743590000042
938,18.149057399999947
939,21.37943379999888
940,18.177915700000085
941,18.78396950000024
942,18.64731550000033
943,19.07894589999887
944,19.814638100000593
945,19.17954810000083
946,18.745226199998797
947,19.013517699999284
948,19.724269399999685
949,19.475982400001158
950,19.324907500000336
951,19.224445300000298
952,18.941100100000767
953,18.91723810000076
954,19.50326480000149
955,19.213146199999755
956,18.72592059999988
957,19.245786499999667
958,19.41074690000096
959,18.827595599999768
960,18.859906800000317
961,19.506502700000055
962,19.75593939999999
963,19.244494100001248
964,19.611788400001387
965,19.247986799999126
966,19.162437599999976
967,20.4214007999999
968,19.413779600001362
969,19.5165563999999
970,19.651061299999128
971,19.62806769999952
972,20.238158199999816
973,19.60589540000001
974,19.911584499999663
975,19.25443489999998
976,20.459821700000248
977,19.461432099999
978,20.359730000000127
979,20.51820510000107
980,20.279132499999832
981,20.355126599999494
982,21.49393120000059
983,21.703243900001326
984,20.410938300001362
985,20.779092599999785
986,19.994525899999644
987,20.828848299999663
988,20.09158480000042
989,23.35717199999999
990,19.902970099999948
991,20.656229799998982
992,21.25863219999883
993,22.743636199998946
994,19.905313999999635
995,20.501172000000224
996,20.730929400000605
997,20.527029999999286
998,23.272681000000375
999,19.6390250000004
